,game_id,attendance,venue_id,venue_time_zone,home_time_zone,away_time_zone,home_points,away_points,home_rank,away_rank,home_field_goal_att,away_field_goal_att,home_field_goal_made,away_field_goal_made,home_field_goal_pct,away_field_goal_pct,home_3pt_att,away_3pt_att,home_3pt_made,away_3pt_made,home_3pt_pct,away_3pt_pct,home_free_throw_att,away_free_throw_att,home_free_throw_made,away_free_throw_made,home_free_throw_pct,away_free_throw_pct,home_rebounds,away_rebounds,home_assists,away_assists,home_steals,away_steals,home_blocks,away_blocks,home_turnovers,away_turnovers,home_fouls,away_fouls
460,37121765-39b2-47fd-9793-ca6c45106f5f,2196.0,1f3c3f78-bf82-4e83-aef8-a3b9967de10c,US/Central,US/Central,US/Mountain,79,72,0.0,0.0,56.0,47.0,27.0,22.0,48.2,46.8,15.0,17.0,5.0,8.0,33.3,47.1,23.0,21.0,20.0,20.0,87.0,95.2,30.0,28.0,12.0,9.0,7.0,3.0,4.0,1.0,12.0,17.0,20.0,21.0
461,9c739e2d-9e84-440b-a37d-82f410e6964e,1539.0,bc28056a-d3aa-4b45-b19e-24608db3a675,US/Eastern,US/Eastern,US/Eastern,74,80,0.0,0.0,61.0,54.0,28.0,24.0,45.9,44.4,27.0,23.0,9.0,9.0,33.3,39.1,10.0,32.0,9.0,23.0,90.0,71.9,30.0,36.0,14.0,14.0,8.0,8.0,6.0,5.0,13.0,11.0,24.0,12.0
462,d3e58d1e-9f03-474e-aec7-4bcf03c44048,3071.0,6ad65261-723d-4719-a0fd-627977573ee8,US/Central,US/Central,US/Central,71,53,0.0,0.0,48.0,58.0,25.0,19.0,52.1,32.8,16.0,29.0,6.0,5.0,37.5,17.2,23.0,14.0,15.0,10.0,65.2,71.4,37.0,29.0,13.0,8.0,12.0,10.0,3.0,3.0,18.0,15.0,12.0,19.0
463,be8ed804-cd71-4496-9543-d2e966a23451,,32e70ac7-27f7-4a28-92a4-8584180cf3ca,US/Mountain,US/Mountain,US/Central,72,76,0.0,0.0,64.0,58.0,20.0,28.0,31.3,48.3,42.0,23.0,13.0,11.0,31.0,47.8,24.0,10.0,19.0,9.0,79.2,90.0,41.0,35.0,16.0,9.0,6.0,7.0,4.0,1.0,13.0,16.0,12.0,25.0
464,e3de0c2f-d40e-4263-8401-ff9b742b520f,1377.0,16debea1-2198-4fa9-a1f0-48aa281b86d4,US/Eastern,US/Eastern,,112,45,0.0,0.0,73.0,71.0,37.0,15.0,50.7,21.1,42.0,19.0,18.0,4.0,42.9,21.1,22.0,18.0,20.0,11.0,90.9,61.1,64.0,33.0,21.0,6.0,4.0,6.0,7.0,3.0,9.0,8.0,14.0,18.0
465,d8e32634-86a4-4c5b-bc34-d73ca3b26e5d,4940.0,9ae1ec22-21b6-4eea-b16a-c8deb0cf612a,US/Eastern,US/Eastern,US/Eastern,88,81,0.0,0.0,55.0,65.0,33.0,33.0,60.0,50.8,15.0,22.0,8.0,7.0,53.3,31.8,15.0,10.0,14.0,8.0,93.3,80.0,32.0,24.0,11.0,14.0,4.0,6.0,3.0,4.0,14.0,9.0,11.0,17.0
466,dedf9d77-ad6d-4132-8593-39fb995adf0c,,2575a06f-aca7-42b7-8c57-f6b9290f2506,US/Central,US/Central,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,93f3b5d0-6c1e-447d-8195-23515df05ada,3113.0,74004fda-5a29-4769-99e7-b1c147ba37db,US/Eastern,US/Eastern,US/Eastern,73,56,0.0,0.0,52.0,61.0,26.0,22.0,50.0,36.1,22.0,31.0,10.0,11.0,45.5,35.5,17.0,2.0,11.0,1.0,64.7,50.0,41.0,27.0,15.0,9.0,4.0,7.0,2.0,3.0,11.0,10.0,6.0,17.0
468,7c73bc26-c9eb-43ab-a018-78f26ccf18f4,773.0,7f83e6f9-fc09-437b-b4ec-a9b2121ac613,US/Eastern,US/Eastern,,97,58,0.0,0.0,79.0,59.0,36.0,20.0,45.6,33.9,32.0,29.0,9.0,8.0,28.1,27.6,22.0,17.0,16.0,10.0,72.7,58.8,55.0,34.0,21.0,11.0,13.0,3.0,7.0,3.0,6.0,18.0,17.0,17.0
469,62e1232a-395e-49c2-903f-b61b40482ed7,1221.0,72fd6b05-7cea-425c-8273-10fc41d5ebbf,US/Eastern,US/Eastern,US/Central,77,81,0.0,0.0,62.0,59.0,27.0,29.0,43.5,49.2,16.0,21.0,3.0,10.0,18.8,47.6,23.0,18.0,20.0,13.0,87.0,72.2,38.0,32.0,11.0,14.0,7.0,10.0,3.0,4.0,13.0,12.0,19.0,20.0
470,cab5819e-3427-4747-9eea-1811b50d9884,1138.0,b2eac63f-d4cc-4666-a0ec-70fd763f0685,US/Pacific,US/Pacific,,88,71,0.0,0.0,69.0,62.0,32.0,28.0,46.4,45.2,28.0,18.0,7.0,7.0,25.0,38.9,20.0,10.0,17.0,8.0,85.0,80.0,39.0,35.0,20.0,11.0,13.0,5.0,4.0,2.0,10.0,18.0,13.0,19.0
471,f646b72f-6c91-46b1-97ef-45aa6195df7d,1680.0,295e1a3c-40a5-40d6-a95a-888e896598f5,US/Central,US/Central,US/Eastern,81,65,0.0,0.0,62.0,62.0,31.0,22.0,50.0,35.5,19.0,24.0,6.0,5.0,31.6,20.8,21.0,27.0,13.0,16.0,61.9,59.3,37.0,42.0,18.0,9.0,5.0,5.0,3.0,1.0,8.0,12.0,21.0,18.0
472,50a849d8-c45c-472e-bd14-15d0f5d5307d,568.0,cf466ec8-04ef-482f-9de1-0edc6e6e79ef,US/Pacific,US/Pacific,US/Central,91,62,0.0,0.0,63.0,69.0,33.0,23.0,52.4,33.3,27.0,14.0,13.0,5.0,48.1,35.7,19.0,16.0,12.0,11.0,63.2,68.8,45.0,39.0,23.0,10.0,6.0,5.0,9.0,3.0,9.0,12.0,15.0,18.0
473,4fea4b0f-4c15-4f72-baca-f5b6faade6ef,835.0,68e1c556-3a3d-4806-ba8f-c9407831cb71,US/Pacific,US/Pacific,US/Eastern,74,64,0.0,0.0,60.0,53.0,24.0,21.0,40.0,39.6,22.0,22.0,10.0,6.0,45.5,27.3,21.0,26.0,16.0,16.0,76.2,61.5,40.0,36.0,14.0,12.0,4.0,0.0,2.0,2.0,6.0,8.0,20.0,19.0
474,e53421ca-b7d4-4468-8f73-07f3e6fb22c8,1079.0,d570bcc8-ad0b-4e2e-be87-cf32ea773846,US/Eastern,US/Eastern,US/Eastern,75,70,0.0,0.0,50.0,44.0,21.0,26.0,42.0,59.1,21.0,15.0,9.0,7.0,42.9,46.7,34.0,30.0,24.0,11.0,70.6,36.7,28.0,35.0,10.0,15.0,14.0,7.0,2.0,2.0,16.0,23.0,23.0,25.0
475,defe05ba-c78b-4b81-841d-06fde410da55,336.0,571ad5eb-310b-4421-9740-c041fe46780f,US/Eastern,US/Eastern,US/Eastern,77,74,0.0,0.0,67.0,59.0,31.0,28.0,46.3,47.5,21.0,20.0,7.0,6.0,33.3,30.0,11.0,17.0,8.0,12.0,72.7,70.6,36.0,34.0,14.0,21.0,12.0,9.0,4.0,5.0,14.0,18.0,20.0,15.0
476,24bd0395-608d-4dfa-9dbf-9065bd988cf0,999.0,a25342d7-c757-498b-8cad-90e0069dbd91,US/Pacific,US/Pacific,US/Pacific,83,71,0.0,0.0,53.0,67.0,23.0,22.0,43.4,32.8,24.0,24.0,11.0,6.0,45.8,25.0,38.0,28.0,26.0,21.0,68.4,75.0,46.0,37.0,9.0,8.0,4.0,4.0,2.0,4.0,17.0,9.0,26.0,29.0
477,ae8b9173-d908-4551-8cb5-819f207605b7,3081.0,f334df76-6386-4756-a894-d34b3d1ccb00,US/Eastern,US/Eastern,,105,61,0.0,0.0,79.0,60.0,40.0,21.0,50.6,35.0,40.0,28.0,17.0,9.0,42.5,32.1,9.0,13.0,8.0,10.0,88.9,76.9,51.0,31.0,21.0,8.0,13.0,6.0,5.0,1.0,10.0,19.0,14.0,10.0
478,29cd742b-ddca-4482-9f2e-db6a39bd0e2c,,1c6cc638-96cd-49fd-9668-64325c39d39b,US/Central,US/Central,US/Central,82,53,0.0,0.0,63.0,56.0,34.0,15.0,54.0,26.8,27.0,24.0,8.0,5.0,29.6,20.8,8.0,23.0,6.0,18.0,75.0,78.3,41.0,33.0,24.0,5.0,7.0,9.0,4.0,3.0,16.0,19.0,19.0,14.0
479,4c1d2083-70e8-4ed6-981e-6f1614a66b67,7936.0,40b34ad2-d371-48eb-b6a7-b9bc58257691,US/Eastern,US/Eastern,US/Eastern,94,77,0.0,0.0,59.0,58.0,33.0,29.0,55.9,50.0,32.0,22.0,16.0,11.0,50.0,50.0,12.0,12.0,12.0,8.0,100.0,66.7,28.0,27.0,19.0,12.0,4.0,3.0,5.0,2.0,7.0,12.0,18.0,15.0
480,ad0eae77-05b9-4106-becc-f03f1f3d89d1,2334.0,ee28a38d-1d9e-41db-8fbd-d1fa52e8a296,US/Pacific,US/Pacific,US/Mountain,57,70,0.0,0.0,57.0,50.0,23.0,20.0,40.4,40.0,14.0,24.0,2.0,8.0,14.3,33.3,15.0,27.0,9.0,22.0,60.0,81.5,29.0,40.0,5.0,15.0,6.0,7.0,4.0,2.0,13.0,18.0,22.0,19.0
481,d7189beb-6c43-4f34-9c2a-abde8ba8b2dd,,2e713b00-8015-42c7-813b-643f41b0d384,US/Hawaii,US/Eastern,US/Central,80,51,0.0,0.0,61.0,47.0,31.0,16.0,50.8,34.0,31.0,6.0,9.0,1.0,29.0,16.7,16.0,29.0,9.0,18.0,56.3,62.1,41.0,29.0,19.0,2.0,7.0,5.0,6.0,0.0,10.0,14.0,24.0,16.0
482,304da608-5c5b-49fb-a477-b61932805fed,2878.0,5545c11c-ef1e-464b-8465-af687cd6ac1e,US/Pacific,US/Pacific,US/Central,63,33,0.0,0.0,51.0,51.0,25.0,12.0,49.0,23.5,18.0,21.0,10.0,7.0,55.6,33.3,5.0,5.0,3.0,2.0,60.0,40.0,43.0,23.0,12.0,7.0,8.0,3.0,4.0,1.0,12.0,9.0,8.0,12.0
483,c55bea13-8592-4e98-b901-b3de458c21ab,900.0,59a06e26-eb99-4f10-b1cc-0f5518f031e6,US/Pacific,US/Pacific,US/Eastern,94,85,0.0,0.0,60.0,69.0,28.0,29.0,46.7,42.0,20.0,35.0,10.0,11.0,50.0,31.4,42.0,25.0,28.0,16.0,66.7,64.0,45.0,36.0,16.0,18.0,3.0,3.0,4.0,4.0,8.0,10.0,23.0,34.0
484,eb172d8f-9f13-4523-99b8-82ea28195662,4450.0,2e713b00-8015-42c7-813b-643f41b0d384,US/Hawaii,US/Hawaii,US/Pacific,71,51,0.0,0.0,56.0,49.0,25.0,19.0,44.6,38.8,23.0,11.0,9.0,2.0,39.1,18.2,15.0,19.0,12.0,11.0,80.0,57.9,27.0,37.0,15.0,5.0,6.0,5.0,6.0,5.0,8.0,16.0,18.0,18.0
485,258e57b8-1ec7-468e-9f53-df12b8399883,500.0,50f96acd-05dc-4f2f-9531-6b3552992c12,US/Eastern,US/Eastern,,111,50,0.0,0.0,70.0,64.0,41.0,19.0,58.6,29.7,31.0,23.0,17.0,4.0,54.8,17.4,20.0,14.0,12.0,8.0,60.0,57.1,52.0,31.0,32.0,13.0,11.0,5.0,8.0,0.0,15.0,21.0,16.0,17.0
486,6f5c1f43-f51a-4916-a5e2-cf97fd23b4f2,3811.0,0ebba23f-cab2-443c-834f-2f47083803ad,US/Eastern,US/Eastern,US/Eastern,64,69,0.0,0.0,58.0,58.0,24.0,26.0,41.4,44.8,18.0,16.0,5.0,5.0,27.8,31.3,19.0,15.0,11.0,12.0,57.9,80.0,33.0,38.0,10.0,9.0,6.0,4.0,4.0,2.0,6.0,11.0,14.0,17.0
487,74d3023f-81d2-47e9-b466-3c4424e168ec,2097.0,10ed52e7-2b7c-4908-ac04-dcca64302763,US/Eastern,US/Eastern,US/Eastern,64,94,0.0,0.0,65.0,64.0,23.0,37.0,35.4,57.8,25.0,19.0,6.0,12.0,24.0,63.2,15.0,12.0,12.0,8.0,80.0,66.7,28.0,41.0,9.0,18.0,2.0,7.0,2.0,4.0,10.0,12.0,12.0,16.0
488,7624b360-8b97-47ab-ac48-da2d200f3986,1696.0,cfcc307f-33cd-40b3-86e0-033fb0c1b3c7,US/Eastern,US/Eastern,,86,46,0.0,0.0,56.0,47.0,32.0,17.0,57.1,36.2,23.0,25.0,10.0,7.0,43.5,28.0,21.0,10.0,12.0,5.0,57.1,50.0,38.0,22.0,24.0,12.0,8.0,7.0,2.0,1.0,12.0,18.0,13.0,17.0
489,b5f074bd-3490-41e2-95bf-8130e3d55b66,6501.0,624e4ef3-db8e-4fd4-94fa-7010a38371ae,US/Eastern,US/Eastern,US/Eastern,60,50,0.0,0.0,46.0,45.0,17.0,20.0,37.0,44.4,27.0,15.0,5.0,6.0,18.5,40.0,25.0,4.0,21.0,4.0,84.0,100.0,27.0,28.0,9.0,11.0,6.0,2.0,2.0,2.0,6.0,14.0,11.0,19.0
490,37330304-b216-4859-ba45-2a39baf03a59,2929.0,70570fc0-9b6f-41e8-9ad1-2c6cb70af493,US/Eastern,US/Eastern,US/Eastern,80,47,0.0,0.0,51.0,52.0,29.0,14.0,56.9,26.9,20.0,17.0,8.0,6.0,40.0,35.3,17.0,15.0,14.0,13.0,82.4,86.7,37.0,23.0,17.0,8.0,6.0,12.0,5.0,1.0,13.0,15.0,13.0,14.0
491,527bd3f7-1a1c-4de8-9fc1-6f70f48dc8bb,532.0,254f6182-6d7d-401c-8b29-a95817c6bd9c,US/Eastern,US/Eastern,,82,52,0.0,0.0,74.0,49.0,31.0,14.0,41.9,28.6,32.0,12.0,12.0,3.0,37.5,25.0,10.0,30.0,8.0,21.0,80.0,70.0,54.0,29.0,13.0,2.0,8.0,5.0,5.0,3.0,14.0,17.0,22.0,11.0
492,590da50a-568d-4a83-804e-41bbe898f7d8,5085.0,22069305-c1fd-4501-88a4-1153ac81bb09,US/Eastern,US/Eastern,,72,58,0.0,0.0,57.0,65.0,24.0,22.0,42.1,33.8,15.0,25.0,4.0,5.0,26.7,20.0,30.0,16.0,20.0,9.0,66.7,56.3,50.0,36.0,13.0,6.0,2.0,5.0,7.0,4.0,10.0,5.0,13.0,19.0
493,5a3e0b92-df4a-4170-a52b-23e25c239310,480.0,2799264b-2168-4d24-b9e9-5ba62045f3ae,US/Eastern,US/Eastern,,96,51,0.0,0.0,68.0,64.0,38.0,21.0,55.9,32.8,34.0,23.0,15.0,6.0,44.1,26.1,8.0,11.0,5.0,3.0,62.5,27.3,44.0,32.0,22.0,10.0,11.0,7.0,6.0,6.0,13.0,18.0,11.0,11.0
494,76f37dcd-a58c-4906-b564-53025fd4ca70,,0dd22162-56b0-4751-9687-e9a77e48f567,US/Eastern,US/Eastern,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,878084a1-d611-46c7-9505-f18e597b03e2,1459.0,8f4f3674-e96e-4425-a4eb-a0bb38077f2b,US/Eastern,US/Eastern,,97,46,0.0,0.0,58.0,47.0,32.0,18.0,55.2,38.3,23.0,24.0,10.0,6.0,43.5,25.0,35.0,7.0,23.0,4.0,65.7,57.1,41.0,24.0,13.0,7.0,11.0,6.0,3.0,1.0,11.0,24.0,14.0,25.0
496,8ae5bc08-94e3-4a8e-8b76-41a280b37904,1575.0,ede23d56-aa67-42ab-88a9-b373c37480a4,US/Eastern,US/Eastern,US/Pacific,77,65,0.0,0.0,63.0,49.0,30.0,20.0,47.6,40.8,24.0,24.0,6.0,10.0,25.0,41.7,19.0,24.0,11.0,15.0,57.9,62.5,32.0,35.0,10.0,15.0,12.0,3.0,3.0,2.0,14.0,27.0,24.0,23.0
497,8d72c8a4-7d45-4f0c-8bc2-ff82b8121894,1118.0,ef2ed392-fb1b-42b7-9895-0a12f908e63e,US/Eastern,US/Eastern,US/Eastern,75,68,0.0,0.0,59.0,55.0,23.0,25.0,39.0,45.5,28.0,34.0,10.0,12.0,35.7,35.3,25.0,12.0,19.0,6.0,76.0,50.0,33.0,39.0,10.0,16.0,12.0,7.0,1.0,3.0,11.0,20.0,16.0,23.0
498,94ed30a5-b30a-467e-b29d-758dcafd6968,8426.0,f72da915-1ddd-41a0-9e19-0b0c7f6f30c5,US/Central,US/Central,US/Central,53,69,0.0,0.0,54.0,64.0,18.0,28.0,33.3,43.8,16.0,19.0,4.0,7.0,25.0,36.8,23.0,8.0,13.0,6.0,56.5,75.0,32.0,48.0,12.0,15.0,8.0,6.0,4.0,6.0,13.0,14.0,14.0,18.0
499,99a68d03-18a6-44d2-a532-f4135395db97,3940.0,c76914a3-7d54-4d6e-be85-cd6ccc69da47,US/Eastern,US/Eastern,US/Central,70,37,0.0,0.0,61.0,54.0,29.0,15.0,47.5,27.8,21.0,21.0,6.0,2.0,28.6,9.5,9.0,11.0,6.0,5.0,66.7,45.5,38.0,36.0,11.0,5.0,7.0,3.0,6.0,0.0,8.0,18.0,13.0,10.0
500,a46cd162-63f3-467d-a25e-1117ccf7c76d,620.0,83fde793-a8a5-4b20-9de4-141246b8256d,US/Central,US/Central,,100,60,0.0,0.0,63.0,54.0,37.0,23.0,58.7,42.6,23.0,20.0,13.0,9.0,56.5,45.0,19.0,9.0,13.0,5.0,68.4,55.6,40.0,23.0,22.0,5.0,10.0,8.0,3.0,4.0,11.0,19.0,14.0,17.0
501,bb9f4375-0715-4b17-986c-a15492f3f9bc,3262.0,051a7613-31c8-42d4-a44f-79e4e9da502b,,,US/Eastern,79,63,0.0,0.0,61.0,52.0,32.0,22.0,52.5,42.3,24.0,24.0,11.0,10.0,45.8,41.7,7.0,13.0,4.0,9.0,57.1,69.2,36.0,26.0,19.0,12.0,7.0,6.0,3.0,2.0,11.0,13.0,15.0,12.0
502,c49bff43-591c-4daf-a467-efbd626c6607,1139.0,10fba26a-dbee-43ab-838d-4569751a51cb,US/Eastern,US/Eastern,,87,75,0.0,0.0,60.0,61.0,30.0,29.0,50.0,47.5,24.0,12.0,9.0,5.0,37.5,41.7,24.0,14.0,18.0,12.0,75.0,85.7,37.0,30.0,17.0,17.0,7.0,4.0,5.0,2.0,12.0,15.0,16.0,18.0
503,caa209ea-b642-4408-b841-9da4f9dd50ae,7180.0,2a1b8d6e-c275-4f77-a5dd-5d0154667a5d,US/Eastern,US/Eastern,US/Eastern,74,76,0.0,0.0,68.0,69.0,26.0,29.0,38.2,42.0,17.0,24.0,8.0,13.0,47.1,54.2,17.0,7.0,14.0,5.0,82.4,71.4,46.0,37.0,14.0,17.0,3.0,7.0,8.0,3.0,12.0,9.0,16.0,16.0
504,cb2597f5-b4df-45bf-baa7-009ed0f7f544,351.0,87898338-017b-4225-a034-43835fd7f6b5,US/Eastern,US/Eastern,,71,57,0.0,0.0,53.0,51.0,28.0,18.0,52.8,35.3,15.0,26.0,6.0,10.0,40.0,38.5,13.0,12.0,9.0,11.0,69.2,91.7,35.0,26.0,14.0,8.0,6.0,5.0,4.0,5.0,8.0,10.0,11.0,14.0
505,cf4fdacf-cccf-44f5-911f-7888971e6866,1740.0,45657556-c982-480a-a8fd-2e76e7982f74,US/Eastern,US/Eastern,,111,31,0.0,0.0,70.0,52.0,39.0,9.0,55.7,17.3,36.0,24.0,21.0,3.0,58.3,12.5,23.0,15.0,12.0,10.0,52.2,66.7,56.0,27.0,24.0,3.0,10.0,5.0,2.0,1.0,12.0,21.0,14.0,19.0
506,d2d1e323-e261-4dab-94ac-9f5cf2e95d83,6147.0,cca2ae08-85d1-49f0-8e1a-af76f59ae22f,US/Eastern,US/Eastern,US/Eastern,77,70,0.0,0.0,58.0,57.0,23.0,25.0,39.7,43.9,23.0,22.0,7.0,8.0,30.4,36.4,30.0,12.0,24.0,12.0,80.0,100.0,42.0,27.0,11.0,10.0,8.0,9.0,2.0,3.0,18.0,16.0,13.0,23.0
507,d437f4c9-26f8-436c-9a6d-dac744ae80b0,758.0,25f66eab-a70c-446e-ae4c-6c3707f1f521,US/Eastern,US/Eastern,US/Eastern,77,80,0.0,0.0,64.0,58.0,29.0,31.0,45.3,53.4,24.0,20.0,7.0,5.0,29.2,25.0,18.0,23.0,12.0,13.0,66.7,56.5,36.0,34.0,17.0,18.0,4.0,7.0,2.0,2.0,10.0,11.0,21.0,19.0
508,d906a318-ff37-403d-bd65-42f2a73202b3,1296.0,355c9ec8-0742-4071-87ea-c5e6ddab2a47,US/Eastern,US/Eastern,US/Eastern,63,59,0.0,0.0,50.0,49.0,21.0,21.0,42.0,42.9,33.0,31.0,14.0,13.0,42.4,41.9,10.0,7.0,7.0,4.0,70.0,57.1,30.0,23.0,15.0,17.0,7.0,9.0,1.0,3.0,19.0,13.0,13.0,14.0
509,ec99e0e1-7bcd-483d-bee6-f11433148838,2369.0,c73ec71f-c7d7-44e2-8742-33dca785ab2f,US/Eastern,US/Eastern,US/Eastern,67,68,0.0,0.0,60.0,51.0,27.0,23.0,45.0,45.1,18.0,27.0,6.0,9.0,33.3,33.3,13.0,16.0,7.0,13.0,53.8,81.3,35.0,29.0,13.0,14.0,2.0,1.0,1.0,2.0,3.0,6.0,13.0,9.0
510,f4112cf2-5bc0-4fac-aa5a-4fea893a30d5,1898.0,0d149b57-2a9a-41a6-a334-a44b32f3e94b,US/Eastern,US/Eastern,US/Eastern,85,80,0.0,0.0,63.0,53.0,32.0,29.0,50.8,54.7,26.0,25.0,14.0,11.0,53.8,44.0,11.0,12.0,7.0,11.0,63.6,91.7,30.0,27.0,19.0,13.0,6.0,4.0,1.0,5.0,9.0,14.0,14.0,15.0
511,f5040271-e79e-4ab4-a35b-a973d4e4f1cb,4515.0,365700aa-9e46-4b94-8060-52648d29cfca,US/Eastern,US/Eastern,US/Eastern,92,90,0.0,0.0,72.0,63.0,32.0,28.0,44.4,44.4,35.0,26.0,10.0,11.0,28.6,42.3,24.0,27.0,18.0,23.0,75.0,85.2,41.0,38.0,17.0,13.0,11.0,7.0,7.0,3.0,13.0,15.0,23.0,19.0
512,f57030d0-d46c-4bcc-ac49-ea7dbcde6155,2186.0,d819616b-1825-4192-af0b-32560ff26899,US/Eastern,US/Eastern,US/Eastern,96,71,0.0,0.0,74.0,67.0,35.0,26.0,47.3,38.8,27.0,17.0,11.0,5.0,40.7,29.4,26.0,24.0,15.0,14.0,57.7,58.3,51.0,41.0,21.0,9.0,4.0,4.0,6.0,4.0,11.0,14.0,21.0,20.0
513,f6b5eda3-c889-48cf-bd12-0799b9955b04,924.0,6735e27c-1cce-4bd8-bb51-84c6a8170bf9,US/Eastern,US/Eastern,,95,36,0.0,0.0,74.0,60.0,36.0,13.0,48.6,21.7,37.0,23.0,15.0,3.0,40.5,13.0,17.0,10.0,8.0,7.0,47.1,70.0,50.0,44.0,26.0,9.0,17.0,7.0,7.0,6.0,11.0,26.0,11.0,20.0
514,fe5930f5-9ddb-4503-96e0-22aef06ccee3,4240.0,a9ed84bc-3680-4247-b4ca-01cd01cd847c,US/Eastern,US/Eastern,US/Central,91,65,0.0,0.0,79.0,59.0,39.0,26.0,49.4,44.1,31.0,21.0,10.0,6.0,32.3,28.6,5.0,14.0,3.0,7.0,60.0,50.0,48.0,30.0,28.0,14.0,11.0,4.0,4.0,1.0,10.0,16.0,15.0,11.0
515,42c7b018-cce9-42c7-ab1b-fd1adc523f0b,1320.0,89aeec29-8563-40fa-8cb8-fa3960fa1ecf,US/Central,US/Central,,84,48,0.0,0.0,82.0,65.0,35.0,15.0,42.7,23.1,26.0,39.0,4.0,7.0,15.4,17.9,18.0,15.0,10.0,11.0,55.6,73.3,70.0,34.0,19.0,9.0,8.0,5.0,4.0,3.0,14.0,15.0,18.0,14.0
516,cd3578b8-356e-4867-a82c-9a83513b1889,453.0,f2b44afd-a410-4a87-800b-e53f9339b03d,US/Central,US/Central,,77,51,0.0,0.0,53.0,56.0,27.0,19.0,50.9,33.9,16.0,24.0,6.0,6.0,37.5,25.0,28.0,11.0,17.0,7.0,60.7,63.6,40.0,32.0,14.0,13.0,7.0,5.0,3.0,5.0,15.0,19.0,12.0,21.0
517,db145a25-12f8-4aa8-8bc4-78a4deece66d,744.0,5f3d2fe1-06a6-453a-a4cb-78b00809cb38,US/Central,US/Central,,105,56,0.0,0.0,61.0,65.0,38.0,20.0,62.3,30.8,18.0,28.0,7.0,6.0,38.9,21.4,28.0,13.0,22.0,10.0,78.6,76.9,51.0,23.0,17.0,13.0,8.0,5.0,3.0,4.0,14.0,14.0,11.0,19.0
518,0119b375-a681-4266-8b2e-40a30e38de1f,3772.0,7b9ba71a-e338-4b3d-82fa-edda216d082a,US/Central,US/Central,US/Central,77,75,0.0,0.0,58.0,62.0,31.0,29.0,53.4,46.8,14.0,19.0,4.0,5.0,28.6,26.3,17.0,19.0,11.0,12.0,64.7,63.2,35.0,35.0,14.0,12.0,6.0,6.0,7.0,2.0,12.0,14.0,19.0,17.0
519,13f6c34c-1408-4e68-bd99-c55ae332a4c3,1314.0,88c938d4-47ec-45de-bd04-11c53cc36581,US/Central,US/Central,,91,73,0.0,0.0,68.0,75.0,30.0,27.0,44.1,36.0,24.0,39.0,6.0,15.0,25.0,38.5,34.0,11.0,25.0,4.0,73.5,36.4,53.0,40.0,22.0,19.0,11.0,8.0,7.0,3.0,18.0,21.0,18.0,26.0
520,227ccf8a-ed8b-4499-a068-ca39efee9efd,582.0,56bfb904-5b8e-4241-bf79-4c02765df0ec,US/Central,US/Central,,113,54,0.0,0.0,79.0,62.0,43.0,20.0,54.4,32.3,32.0,30.0,17.0,8.0,53.1,26.7,12.0,8.0,10.0,6.0,83.3,75.0,56.0,24.0,26.0,11.0,16.0,13.0,4.0,4.0,18.0,21.0,12.0,11.0
521,3d2f331b-670e-4d11-ac03-ffd1404b1875,,c43702e3-e8c2-4375-855e-4bbb62177738,US/Eastern,US/Eastern,US/Central,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,3ffce2e8-8396-4b87-b64b-f678f2a8b548,782.0,40f79a47-0962-487c-90ea-96b57df86fa6,US/Central,US/Central,,66,59,0.0,0.0,55.0,57.0,25.0,21.0,45.5,36.8,19.0,19.0,8.0,4.0,42.1,21.1,12.0,24.0,8.0,13.0,66.7,54.2,36.0,38.0,9.0,9.0,5.0,8.0,7.0,6.0,17.0,16.0,25.0,18.0
523,65ffb7b3-9981-475d-a89a-ba446de4350f,13027.0,23ab86a8-52a4-46ce-82df-cfc201520643,US/Central,US/Central,US/Central,64,55,23.0,0.0,46.0,53.0,23.0,20.0,50.0,37.7,18.0,24.0,7.0,6.0,38.9,25.0,18.0,11.0,11.0,9.0,61.1,81.8,35.0,26.0,16.0,10.0,8.0,9.0,11.0,2.0,20.0,15.0,13.0,20.0
524,6689a5e6-ec0a-4298-9ba0-37c4fe423ae0,1237.0,61d49f1f-05d1-4f0a-89d9-c2aaf51812ea,US/Central,US/Central,,98,74,0.0,0.0,71.0,58.0,38.0,25.0,53.5,43.1,27.0,27.0,11.0,9.0,40.7,33.3,27.0,22.0,11.0,15.0,40.7,68.2,43.0,37.0,23.0,11.0,19.0,3.0,2.0,0.0,8.0,24.0,17.0,23.0
525,733ed628-3a10-4bed-ba3f-cfa2e7b2a324,2108.0,92d5d5b6-74f2-4fd7-9063-74d758c0aeac,US/Central,US/Central,,98,69,0.0,0.0,68.0,59.0,37.0,21.0,54.4,35.6,22.0,35.0,7.0,12.0,31.8,34.3,29.0,25.0,17.0,15.0,58.6,60.0,52.0,31.0,19.0,12.0,8.0,7.0,3.0,2.0,12.0,17.0,17.0,21.0
